[label]	uniprot	disease_label
Serine/threonine-protein kinase wnk1	Q9H4A3	obsolete peripheral neuropathy
Serine/threonine-protein kinase wnk2	Q9Y3S1	carcinoma
Serine/threonine-protein kinase wnk2	Q9Y3S1	pseudohypoaldosteronism
Serine/threonine-protein kinase wnk2	Q9Y3S1	gastric cardia adenocarcinoma
Serine/threonine-protein kinase wnk3	Q9BYP7	pseudohypoaldosteronism
Serine/threonine-protein kinase wnk3	Q9BYP7	hypertension
Serine/threonine-protein kinase wnk3	Q9BYP7	carcinoma
Serine/threonine-protein kinase wnk4	Q96J92	hypokalemia
Serine/threonine-protein kinase wnk4	Q96J92	metabolic acidosis
Serine/threonine-protein kinase wnk4	Q96J92	kidney disease
Serine/threonine-protein kinase/endoribonuclease ire1	O75460	cancer
Serine/threonine-protein kinase/endoribonuclease ire1	O75460	chromosome 6pter-p24 deletion syndrome
Serine/threonine-protein kinase/endoribonuclease ire2	Q76MJ5	carcinoma
Short transient receptor potential channel 1	P48995	Duchenne muscular dystrophy
Short transient receptor potential channel 1	P48995	hypertension
Short transient receptor potential channel 1	P48995	autosomal dominant polycystic kidney disease
Short transient receptor potential channel 3	Q13507	sialolithiasis
Short transient receptor potential channel 3	Q13507	cerebellar ataxia
Short transient receptor potential channel 3	Q13507	spinocerebellar ataxia type 14
Short transient receptor potential channel 3	Q13507	hypertension
Short transient receptor potential channel 3	Q13507	carcinoma
Short transient receptor potential channel 4	Q9UBN4	hypertension
Short transient receptor potential channel 4	Q9UBN4	carcinoma
Short transient receptor potential channel 4	Q9UBN4	photosensitive epilepsy
Short transient receptor potential channel 4	Q9UBN4	eosinophilia-myalgia syndrome
Short transient receptor potential channel 5	Q9UL62	carcinoma
Short transient receptor potential channel 5	Q9UL62	megalocornea
Short transient receptor potential channel 6	Q9Y210	carcinoma
Short transient receptor potential channel 6	Q9Y210	kidney disease
Short transient receptor potential channel 6	Q9Y210	hypertension
Short transient receptor potential channel 6	Q9Y210	cancer
Short transient receptor potential channel 7	Q9HCX4	lung cancer
Short transient receptor potential channel 7	Q9HCX4	carcinoma
Small conductance calcium-activated potassium channel protein 2	Q9H2S1	carcinoma
Small conductance calcium-activated potassium channel protein 2	Q9H2S1	hypokalemic periodic paralysis
Small conductance calcium-activated potassium channel protein 2	Q9H2S1	Kawasaki disease
Small conductance calcium-activated potassium channel protein 3	Q9UGI6	heart conduction disease
Small conductance calcium-activated potassium channel protein 3	Q9UGI6	schizophrenia
Small conductance calcium-activated potassium channel protein 3	Q9UGI6	prostate cancer
Small conductance calcium-activated potassium channel protein 3	Q9UGI6	atrial fibrillation
Small conductance calcium-activated potassium channel protein 3	Q9UGI6	anorexia nervosa
Small conductance calcium-activated potassium channel protein 3	Q9UGI6	bipolar disorder
Smoothened homolog	Q99835	basal cell carcinoma
Smoothened homolog	Q99835	nevoid basal cell carcinoma syndrome
Smoothened homolog	Q99835	carcinoma
Sodium channel protein type 1 subunit alpha	P35498	hemiplegia
Sodium channel protein type 1 subunit alpha	P35498	autistic disorder
Sodium channel protein type 1 subunit alpha	P35498	intellectual disability
Sodium channel protein type 1 subunit alpha	P35498	carcinoma
Sodium channel protein type 10 subunit alpha	Q9Y5Y9	carcinoma
Sodium channel protein type 10 subunit alpha	Q9Y5Y9	heart conduction disease
Sodium channel protein type 10 subunit alpha	Q9Y5Y9	pain agnosia
Sodium channel protein type 10 subunit alpha	Q9Y5Y9	autosomal recessive spinocerebellar ataxia 10
Sodium channel protein type 10 subunit alpha	Q9Y5Y9	erythromelalgia
Sodium channel protein type 10 subunit alpha	Q9Y5Y9	Brugada syndrome
Sodium channel protein type 10 subunit alpha	Q9Y5Y9	neuropathy
Sodium channel protein type 11 subunit alpha	Q9UI33	pain disorder
Sodium channel protein type 11 subunit alpha	Q9UI33	carcinoma
Sodium channel protein type 11 subunit alpha	Q9UI33	erythromelalgia
Sodium channel protein type 2 subunit alpha	Q99250	neuroblastoma
Sodium channel protein type 2 subunit alpha	Q99250	autistic disorder
Sodium channel protein type 2 subunit alpha	Q99250	carcinoma
Sodium channel protein type 2 subunit alpha	Q99250	sickle cell anemia
Sodium channel protein type 2 subunit alpha	Q99250	anemia
Sodium channel protein type 2 subunit alpha	Q99250	diabetes mellitus
Sodium channel protein type 3 subunit alpha	Q9NY46	carcinoma
Sodium channel protein type 3 subunit alpha	Q9NY46	epilepsy
Sodium channel protein type 4 subunit alpha	P35499	carcinoma
Sodium channel protein type 4 subunit alpha	P35499	thyrotoxicosis
Sodium channel protein type 4 subunit alpha	P35499	myopathy
Sodium channel protein type 4 subunit alpha	P35499	myelodysplastic syndrome
Sodium channel protein type 4 subunit alpha	P35499	malignant hyperthermia
Sodium channel protein type 4 subunit alpha	P35499	epilepsy
Sodium channel protein type 4 subunit alpha	P35499	hypokalemia
Sodium channel protein type 5 subunit alpha	Q14524	Timothy syndrome
Sodium channel protein type 5 subunit alpha	Q14524	short QT syndrome
Sodium channel protein type 5 subunit alpha	Q14524	heart conduction disease
Sodium channel protein type 5 subunit alpha	Q14524	carcinoma
Sodium channel protein type 7 subunit alpha	Q01118	carcinoma
Sodium channel protein type 8 subunit alpha	Q9UQD0	carcinoma
Sodium channel protein type 8 subunit alpha	Q9UQD0	motor neuron disease
Sodium channel protein type 8 subunit alpha	Q9UQD0	dystonia
Sodium channel protein type 9 subunit alpha	Q15858	pain agnosia
Sodium channel protein type 9 subunit alpha	Q15858	carcinoma
Sodium channel protein type 9 subunit alpha	Q15858	burning mouth syndrome
Sodium channel subunit beta-2	O60939	epilepsy
Sodium channel subunit beta-3	Q9NY72	short QT syndrome
Sodium channel subunit beta-3	Q9NY72	atrial fibrillation
Sodium channel subunit beta-3	Q9NY72	sudden infant death syndrome
Sodium channel subunit beta-4	Q8IWT1	Brugada syndrome
Sodium channel subunit beta-4	Q8IWT1	Timothy syndrome
Sodium channel subunit beta-4	Q8IWT1	erythromelalgia
Sodium leak channel non-selective protein	Q8IZF0	distal arthrogryposis
Sodium leak channel non-selective protein	Q8IZF0	neuroaxonal dystrophy
Sodium leak channel non-selective protein	Q8IZF0	X-linked endothelial corneal dystrophy
Sodium leak channel non-selective protein	Q8IZF0	dementia
Sodium leak channel non-selective protein	Q8IZF0	cervical dystonia
Sodium leak channel non-selective protein	Q8IZF0	intellectual disability
Sodium leak channel non-selective protein	Q8IZF0	carcinoma
Sodium leak channel non-selective protein	Q8IZF0	kidney cancer
Sodium leak channel non-selective protein	Q8IZF0	posterior polymorphous corneal dystrophy
Sodium leak channel non-selective protein	Q8IZF0	episodic ataxia
Solute carrier family 26 member 6	Q9BXS9	diastrophic dysplasia
Solute carrier family 26 member 6	Q9BXS9	acute urate nephropathy
Solute carrier family 26 member 6	Q9BXS9	diarrhea
Solute carrier family 26 member 6	Q9BXS9	cystic fibrosis
Somatostatin receptor type 1	P30872	cancer
Somatostatin receptor type 1	P30872	pituitary adenoma
Somatostatin receptor type 1	P30872	acromegaly
Somatostatin receptor type 1	P30872	Cushing's syndrome
Somatostatin receptor type 1	P30872	adenoma
Somatostatin receptor type 2	P30874	pituitary adenoma
Somatostatin receptor type 2	P30874	cancer
Somatostatin receptor type 2	P30874	adenoma
Somatostatin receptor type 2	P30874	acromegaly
Somatostatin receptor type 2	P30874	Cushing's syndrome
Somatostatin receptor type 3	P32745	cancer
Somatostatin receptor type 3	P32745	pituitary adenoma
Somatostatin receptor type 3	P32745	adenoma
Somatostatin receptor type 4	P31391	pituitary adenoma
Somatostatin receptor type 4	P31391	adenoma
Somatostatin receptor type 5	P35346	cancer
Somatostatin receptor type 5	P35346	pituitary adenoma
Somatostatin receptor type 5	P35346	Cushing's syndrome
Somatostatin receptor type 5	P35346	acromegaly
Sphingosine 1-phosphate receptor 1	P21453	lymphopenia
Sphingosine 1-phosphate receptor 1	P21453	cancer
Sphingosine 1-phosphate receptor 3	Q99500	multiple sclerosis
Sphingosine 1-phosphate receptor 5	Q9H228	multiple sclerosis
Sphingosine 1-phosphate receptor 5	Q9H228	lymphopenia
Sphingosine kinase 1	Q9NYA1	cancer
Sphingosine kinase 2	Q9NRA0	multiple sclerosis
Sphingosine kinase 2	Q9NRA0	lymphopenia
Sphingosine kinase 2	Q9NRA0	cancer
Srsf protein kinase 2	P78362	globe disease
Srsf protein kinase 3	Q9UPE1	Zellweger syndrome
Srsf protein kinase 3	Q9UPE1	inguinal hernia
Ste20-like serine/threonine-protein kinase	Q9H2G2	carcinoma
Ste20-like serine/threonine-protein kinase	Q9H2G2	lupus erythematosus
Ste20-like serine/threonine-protein kinase	Q9H2G2	uterine fibroid
Ste20-like serine/threonine-protein kinase	Q9H2G2	nephritis
Ste20-like serine/threonine-protein kinase	Q9H2G2	amyotrophic lateral sclerosis type 9
Ste20-related kinase adapter protein alpha	Q7RTN6	Scheuermann's disease
Ste20-related kinase adapter protein alpha	Q7RTN6	Peutz-Jeghers syndrome
Ste20/sps1-related proline-alanine-rich protein kinase	Q9UEW8	essential hypertension
Ste20/sps1-related proline-alanine-rich protein kinase	Q9UEW8	kidney disease
Ste20/sps1-related proline-alanine-rich protein kinase	Q9UEW8	hypokalemia
Ste20/sps1-related proline-alanine-rich protein kinase	Q9UEW8	Parkinson's disease
Steroid hormone receptor err1	P11474	cancer
Steroid hormone receptor err2	O95718	cancer
Steroidogenic factor 1	Q13285	androgen insensitivity syndrome
Steroidogenic factor 1	Q13285	male infertility
Steroidogenic factor 1	Q13285	adrenal rest tumor
Steroidogenic factor 1	Q13285	hermaphroditism
Steroidogenic factor 1	Q13285	cancer
Steroidogenic factor 1	Q13285	congenital adrenal hyperplasia
Steroidogenic factor 1	Q13285	adenoma
Steroidogenic factor 1	Q13285	infertility
Steroidogenic factor 1	Q13285	phacolytic glaucoma
Steroidogenic factor 1	Q13285	endometriosis
Steroidogenic factor 1	Q13285	pseudohermaphroditism
Steroidogenic factor 1	Q13285	Sertoli cell tumor
Steroidogenic factor 1	Q13285	cryptorchidism
Steroidogenic factor 1	Q13285	adrenal cortical adenoma
Steroidogenic factor 1	Q13285	Sertoli-Leydig cell tumor
Steroidogenic factor 1	Q13285	hemiplegia
Steroidogenic factor 1	Q13285	amenorrhea
Striated muscle preferentially expressed protein kinase	Q15772	necrotizing fasciitis
Striated muscle preferentially expressed protein kinase	Q15772	scarlet fever
Striated muscle preferentially expressed protein kinase	Q15772	cancer
Striated muscle preferentially expressed protein kinase	Q15772	toxic shock syndrome
Substance-P receptor	P25103	pancreatitis
Substance-P receptor	P25103	complex regional pain syndrome
Substance-P receptor	P25103	pain disorder
Substance-P receptor	P25103	spinocerebellar ataxia type 23
Substance-P receptor	P25103	irritable bowel syndrome
Substance-P receptor	P25103	motion sickness
Substance-P receptor	P25103	asthma
Substance-P receptor	P25103	cancer
Substance-P receptor	P25103	migraine
Substance-P receptor	P25103	inflammatory bowel disease
Substance-P receptor	P25103	telogen effluvium
Substance-P receptor	P25103	constipation
Substance-P receptor	P25103	cystitis
Substance-P receptor	P25103	attention deficit hyperactivity disorder
Substance-P receptor	P25103	epicondylitis
Substance-P receptor	P25103	pain agnosia
Substance-k receptor	P21452	irritable bowel syndrome
Substance-k receptor	P21452	asthma
Succinate receptor 1	Q9BXA5	stomach disease
Succinate receptor 1	Q9BXA5	primary immunodeficiency disease
Succinate receptor 1	Q9BXA5	retinopathy of prematurity
Sulfate anion transporter 1	Q9H2B4	calcinosis
Sulfate anion transporter 1	Q9H2B4	diastrophic dysplasia
TBC domain-containing protein kinase-like protein	Q8TEA7	carcinoma
Taste receptor type 1 member 2	Q8TE23	carcinoma
Taste receptor type 1 member 2	Q8TE23	dental caries
Taste receptor type 1 member 2	Q8TE23	multiple sclerosis
Taste receptor type 1 member 2	Q8TE23	Parkinson's disease
Taste receptor type 1 member 2	Q8TE23	diabetes mellitus
Taste receptor type 1 member 3	Q7RTX0	obesity
Taste receptor type 2 member 1	Q9NYW7	rectal neoplasm
Taste receptor type 2 member 1	Q9NYW7	autistic disorder
Taste receptor type 2 member 13	Q9NYV9	pelvic inflammatory disease
Taste receptor type 2 member 14	Q9NYV8	pelvic inflammatory disease
Taste receptor type 2 member 16	Q9NYV7	alcohol dependence
Taste receptor type 2 member 16	Q9NYV7	nicotine dependence
Taste receptor type 2 member 38	P59533	nicotine dependence
Taste receptor type 2 member 42	Q7RTR8	pelvic inflammatory disease
Taste receptor type 2 member 43	P59537	interstitial nephritis
Taste receptor type 2 member 46	P59540	pelvic inflammatory disease
Taste receptor type 2 member 5	Q9NYW4	stomatitis
Taste receptor type 2 member 50	P59544	pelvic inflammatory disease
Tau-tubulin kinase 1	Q5TCY1	carcinoma
Tau-tubulin kinase 2	Q6IQ55	cerebellar ataxia
Testis-specific serine/threonine-protein kinase 1	Q9BXA7	velocardiofacial syndrome
Testis-specific serine/threonine-protein kinase 2	Q96PF2	male infertility
Testis-specific serine/threonine-protein kinase 2	Q96PF2	infertility
Testis-specific serine/threonine-protein kinase 3	Q96PN8	azoospermia
Testis-specific serine/threonine-protein kinase 3	Q96PN8	oligospermia
Testis-specific serine/threonine-protein kinase 4	Q6SA08	azoospermia
Testis-specific serine/threonine-protein kinase 6	Q9BXA6	azoospermia
Testis-specific serine/threonine-protein kinase 6	Q9BXA6	supraglottis cancer
Tgf-beta receptor type-1	P36897	ureteral disease
Tgf-beta receptor type-1	P36897	rheumatic disease
Tgf-beta receptor type-1	P36897	macular degeneration
Tgf-beta receptor type-1	P36897	kidney disease
Tgf-beta receptor type-1	P36897	idiopathic pulmonary fibrosis
Tgf-beta receptor type-1	P36897	hereditary hemorrhagic telangiectasia
Tgf-beta receptor type-1	P36897	cancer
Tgf-beta receptor type-1	P36897	pulmonary fibrosis
Tgf-beta receptor type-1	P36897	carcinoma
Tgf-beta receptor type-1	P36897	connective tissue disease
Tgf-beta receptor type-1	P36897	cleft palate
Tgf-beta receptor type-2	P37173	breast cancer
Tgf-beta receptor type-2	P37173	vascular disease
Tgf-beta receptor type-2	P37173	migraine
Tgf-beta receptor type-2	P37173	cleft palate
Tgf-beta receptor type-2	P37173	connective tissue disease
Tgf-beta receptor type-2	P37173	adenoma
Thiamin pyrophosphokinase 1	Q9H3S4	amyotrophic lateral sclerosis type 4
Thiamin pyrophosphokinase 1	Q9H3S4	amyotrophic lateral sclerosis type 1
Thiamin pyrophosphokinase 1	Q9H3S4	beriberi
Thiamin pyrophosphokinase 1	Q9H3S4	Wernicke-Korsakoff syndrome
Thromboxane A2 receptor	P21731	asthma
Thymidine kinase 2, mitochondrial	O00142	cerebellar ataxia
Thymidine kinase 2, mitochondrial	O00142	Alpers syndrome
Thymidine kinase 2, mitochondrial	O00142	dentatorubral-pallidoluysian atrophy
Thymidine kinase, cytosolic	P04183	achondroplasia
Thymidine kinase, cytosolic	P04183	cancer
Thymidine kinase, cytosolic	P04183	hypochondroplasia
Thymidylate kinase	P23919	smallpox
Thymidylate kinase	P23919	cowpox
Thyroid hormone receptor alpha	P10827	constipation
Thyroid hormone receptor alpha	P10827	cancer
Thyroid hormone receptor alpha	P10827	hyperthyroidism
Thyroid hormone receptor alpha	P10827	hyperthyroxinemia
Thyroid hormone receptor alpha	P10827	goiter
Thyroid hormone receptor beta	P10828	Graves' disease
Thyroid hormone receptor beta	P10828	hyperthyroxinemia
Thyroid hormone receptor beta	P10828	cancer
Thyroid hormone receptor beta	P10828	attention deficit hyperactivity disorder
Thyroid hormone receptor beta	P10828	peripheral vascular disease
Thyroid hormone receptor beta	P10828	radial neuropathy
Thyrotropin receptor	P16473	orbital disease
Thyrotropin receptor	P16473	thyroid adenoma
Thyrotropin receptor	P16473	acquired metabolic disease
Thyrotropin receptor	P16473	exophthalmos
Thyrotropin receptor	P16473	papillary carcinoma
Thyrotropin receptor	P16473	Plummer's disease
Thyrotropin receptor	P16473	carcinoma
Thyrotropin receptor	P16473	eye and adnexa disease
Thyrotropin receptor	P16473	thyroiditis
Thyrotropin receptor	P16473	adenoma
Thyrotropin-releasing hormone receptor	P34981	osteoporosis
Thyrotropin-releasing hormone receptor	P34981	hypothyroidism
Titin	Q8WZ42	carcinoma
Titin	Q8WZ42	liver cancer
Titin	Q8WZ42	breast cancer
Titin	Q8WZ42	melanoma
Titin	Q8WZ42	pancreatic cancer
Titin	Q8WZ42	malignant glioma
Titin	Q8WZ42	primary cutaneous amyloidosis
Titin	Q8WZ42	skin cancer
Titin	Q8WZ42	large intestine cancer
Titin	Q8WZ42	kidney cancer
Titin	Q8WZ42	meconium aspiration syndrome
Titin	Q8WZ42	endometrial cancer
Titin	Q8WZ42	heart conduction disease
Titin	Q8WZ42	respiratory failure
Tp53-regulating kinase	Q96S44	shipyard eye
Trace amine-associated receptor 1	Q96RJ0	schizophrenia
Trace amine-associated receptor 2	Q9P1P5	idiopathic generalized epilepsy
Trace amine-associated receptor 5	O14804	paralytic poliomyelitis
Trace amine-associated receptor 5	O14804	postpoliomyelitis syndrome
Trace amine-associated receptor 6	Q96RI8	schizophrenia
Trace amine-associated receptor 6	Q96RI8	cervical cancer
Trace amine-associated receptor 6	Q96RI8	squamous cell carcinoma
Traf2 and nck-interacting protein kinase	Q9UKE5	cardiovascular system disease
Traf2 and nck-interacting protein kinase	Q9UKE5	carcinoma
Transcription initiation factor tfiid subunit 1	P21675	disseminated intravascular coagulation
Transcription initiation factor tfiid subunit 1	P21675	ankylosis
Transcription initiation factor tfiid subunit 1	P21675	carcinoma
Transient receptor potential cation channel subfamily M member 3	Q9HCF6	dentin sensitivity
Transient receptor potential cation channel subfamily M member 3	Q9HCF6	lipid metabolism disorder
Transient receptor potential cation channel subfamily M member 3	Q9HCF6	carcinoma
Transient receptor potential cation channel subfamily M member 4	Q8TD43	cerebrovascular disease
Transient receptor potential cation channel subfamily M member 4	Q8TD43	right bundle branch block
Transient receptor potential cation channel subfamily M member 7	Q96QT4	heart conduction disease
Transient receptor potential cation channel subfamily M member 7	Q96QT4	carcinoma
Transient receptor potential cation channel subfamily M member 7	Q96QT4	ophthalmomyiasis
Transient receptor potential cation channel subfamily M member 7	Q96QT4	cancer
Transient receptor potential cation channel subfamily M member 7	Q96QT4	dementia
Transient receptor potential cation channel subfamily M member 7	Q96QT4	vascular disease
Transient receptor potential cation channel subfamily M member 8	Q7Z2W7	pain agnosia
Transient receptor potential cation channel subfamily M member 8	Q7Z2W7	neuropathy
Transient receptor potential cation channel subfamily M member 8	Q7Z2W7	migraine
Transient receptor potential cation channel subfamily M member 8	Q7Z2W7	prostate cancer
Transient receptor potential cation channel subfamily M member 8	Q7Z2W7	aspiration pneumonia
Transient receptor potential cation channel subfamily V member 1	Q8NER1	aspiration pneumonia
Transient receptor potential cation channel subfamily V member 1	Q8NER1	migraine
Transient receptor potential cation channel subfamily V member 1	Q8NER1	dermatitis
Transient receptor potential cation channel subfamily V member 1	Q8NER1	vascular disease
Transient receptor potential cation channel subfamily V member 1	Q8NER1	sick building syndrome
Transient receptor potential cation channel subfamily V member 1	Q8NER1	diabetes mellitus
Transient receptor potential cation channel subfamily V member 1	Q8NER1	arthritis
Transient receptor potential cation channel subfamily V member 1	Q8NER1	pain disorder
Transient receptor potential cation channel subfamily V member 1	Q8NER1	neuropathy
Transient receptor potential cation channel subfamily V member 1	Q8NER1	rhinitis
Transient receptor potential cation channel subfamily V member 1	Q8NER1	inflammatory bowel disease
Transient receptor potential cation channel subfamily V member 1	Q8NER1	pancreatitis
Transient receptor potential cation channel subfamily V member 1	Q8NER1	cystitis
Transient receptor potential cation channel subfamily V member 1	Q8NER1	dentin sensitivity
Transient receptor potential cation channel subfamily V member 1	Q8NER1	gastroesophageal reflux disease
Transient receptor potential cation channel subfamily V member 1	Q8NER1	burning mouth syndrome
Transient receptor potential cation channel subfamily V member 1	Q8NER1	allergic hypersensitivity disease
Transient receptor potential cation channel subfamily V member 1	Q8NER1	cancer
Transient receptor potential cation channel subfamily V member 1	Q8NER1	asthma
Transient receptor potential cation channel subfamily V member 1	Q8NER1	irritable bowel syndrome
Transient receptor potential cation channel subfamily V member 1	Q8NER1	dyspepsia
Transient receptor potential cation channel subfamily V member 1	Q8NER1	pulpitis
Transient receptor potential cation channel subfamily V member 3	Q8NET8	tyrosinemia type II
Transient receptor potential cation channel subfamily V member 3	Q8NET8	physical urticaria
Transient receptor potential cation channel subfamily V member 3	Q8NET8	dentin sensitivity
Transient receptor potential cation channel subfamily V member 4	Q9HBA0	bone disease
Transient receptor potential cation channel subfamily V member 4	Q9HBA0	hypertension
Transient receptor potential cation channel subfamily V member 4	Q9HBA0	dentin sensitivity
Transient receptor potential cation channel subfamily V member 4	Q9HBA0	autosomal dominant polycystic kidney disease
Transient receptor potential cation channel subfamily V member 4	Q9HBA0	muscular atrophy
Transient receptor potential cation channel subfamily V member 5	Q9NQA5	rickets
Transient receptor potential cation channel subfamily V member 5	Q9NQA5	kidney disease
Transient receptor potential cation channel subfamily V member 5	Q9NQA5	hypercalcemia
Transient receptor potential cation channel subfamily V member 5	Q9NQA5	hyperparathyroidism
Transient receptor potential cation channel subfamily V member 5	Q9NQA5	carcinoma
Transient receptor potential cation channel subfamily V member 6	Q9H1D0	Schnyder corneal dystrophy
Transient receptor potential cation channel subfamily V member 6	Q9H1D0	hypervitaminosis D
Transient receptor potential cation channel subfamily V member 6	Q9H1D0	microcephaly
Transient receptor potential cation channel subfamily V member 6	Q9H1D0	prostate cancer
Transient receptor potential cation channel subfamily V member 6	Q9H1D0	osteoporosis
Transient receptor potential cation channel subfamily V member 6	Q9H1D0	intellectual disability
Transient receptor potential cation channel subfamily V member 6	Q9H1D0	corneal staphyloma
Transient receptor potential cation channel subfamily V member 6	Q9H1D0	rickets
Transient receptor potential cation channel subfamily a member 1	O75762	pain disorder
Transient receptor potential cation channel subfamily a member 1	O75762	dentin sensitivity
Transient receptor potential cation channel subfamily a member 1	O75762	asthma
Transient receptor potential cation channel subfamily a member 1	O75762	allergic hypersensitivity disease
Transient receptor potential cation channel subfamily a member 1	O75762	irritable bowel syndrome
Transient receptor potential cation channel subfamily a member 1	O75762	pain agnosia
Transient receptor potential cation channel subfamily a member 1	O75762	neuropathy
Transient receptor potential cation channel subfamily a member 1	O75762	migraine
Transient receptor potential cation channel subfamily m member 1	Q7Z4N2	chromosome 15q13.3 microdeletion syndrome
Transient receptor potential cation channel subfamily m member 1	Q7Z4N2	carcinoma
Transient receptor potential cation channel subfamily m member 1	Q7Z4N2	melanoma
Transient receptor potential cation channel subfamily m member 2	O94759	carcinoma
Transient receptor potential cation channel subfamily m member 2	O94759	fascioliasis
Transient receptor potential cation channel subfamily m member 6	Q9BX84	enamel caries
Transient receptor potential cation channel subfamily m member 6	Q9BX84	hypoparathyroidism
Transient receptor potential cation channel subfamily m member 6	Q9BX84	carcinoma
Transient receptor potential cation channel subfamily m member 6	Q9BX84	EAST syndrome
Transient receptor potential cation channel subfamily v member 2	Q9Y5S1	Sneddon syndrome
Transient receptor potential cation channel subfamily v member 2	Q9Y5S1	dentin sensitivity
Transient receptor potential cation channel subfamily v member 2	Q9Y5S1	neutropenia
Transient receptor potential cation channel subfamily v member 2	Q9Y5S1	cancer
Transmembrane channel-like protein 1	Q8TDI8	toxic megacolon
Transmembrane channel-like protein 1	Q8TDI8	sensorineural hearing loss
Transmembrane channel-like protein 1	Q8TDI8	Hodgkin's lymphoma, nodular sclerosis
Transmembrane channel-like protein 2	Q8TDI7	carcinoma
Transmembrane channel-like protein 2	Q8TDI7	epidermodysplasia verruciformis
Transmembrane channel-like protein 3	Q7Z5M5	Parkinson's disease
Transmembrane channel-like protein 3	Q7Z5M5	epidermodysplasia verruciformis
Transmembrane channel-like protein 3	Q7Z5M5	nonsyndromic deafness
Transmembrane channel-like protein 4	Q7Z404	gas gangrene
Transmembrane channel-like protein 4	Q7Z404	epidermodysplasia verruciformis
Transmembrane channel-like protein 5	Q6UXY8	carcinoma
Transmembrane channel-like protein 5	Q6UXY8	lung squamous cell carcinoma
Transmembrane channel-like protein 5	Q6UXY8	chromophobe renal cell carcinoma
Transmembrane channel-like protein 6	Q7Z403	skin disease
Transmembrane channel-like protein 6	Q7Z403	skin cancer
Transmembrane channel-like protein 6	Q7Z403	hepatitis E
Transmembrane channel-like protein 6	Q7Z403	pityriasis versicolor
Transmembrane channel-like protein 8	Q8IU68	skin disease
Transmembrane channel-like protein 8	Q8IU68	pityriasis versicolor
Transmembrane channel-like protein 8	Q8IU68	skin cancer
Transmembrane protein adipocyte-associated 1	Q86W33	Raynaud disease
Tribbles homolog 1	Q96RU8	coronary artery disease
Tribbles homolog 2	Q92519	heart disease
Tribbles homolog 2	Q92519	dental caries
Tribbles homolog 2	Q92519	narcolepsy
Tribbles homolog 3	Q96RU7	diabetes mellitus
Trimeric intracellular cation channel type B	Q9NVV0	dentinogenesis imperfecta
Trimeric intracellular cation channel type B	Q9NVV0	Alzheimer's disease
Trimeric intracellular cation channel type a	Q9H6F2	Emery-Dreifuss muscular dystrophy
Triple functional domain protein	O75962	carcinoma
Type-1 angiotensin II receptor	P30556	cancer
Type-1 angiotensin II receptor	P30556	cerebrovascular disease
Type-1 angiotensin II receptor	P30556	heart disease
Type-1 angiotensin II receptor	P30556	metabolic syndrome X
Type-1 angiotensin II receptor	P30556	aortic aneurysm
Type-1 angiotensin II receptor	P30556	obesity
Type-1 angiotensin II receptor	P30556	atherosclerosis
Type-1 angiotensin II receptor	P30556	diabetes mellitus
Type-2 angiotensin II receptor	P50052	cerebrovascular disease
Type-2 angiotensin II receptor	P50052	myocardial infarction
Type-2 angiotensin II receptor	P50052	heart disease
Type-2 angiotensin II receptor	P50052	diabetes mellitus
Type-2 angiotensin II receptor	P50052	vesicoureteral reflux
Type-2 angiotensin II receptor	P50052	cancer
Type-2 angiotensin II receptor	P50052	atherosclerosis
Type-2 angiotensin II receptor	P50052	kidney disease
Tyrosine-protein kinase abl1	P00519	carcinoma
Tyrosine-protein kinase abl1	P00519	hemorrhagic disease
Tyrosine-protein kinase abl1	P00519	immune system cancer
Tyrosine-protein kinase blk	P51451	systemic lupus erythematosus
Tyrosine-protein kinase blk	P51451	Kawasaki disease
Tyrosine-protein kinase blk	P51451	connective tissue disease
Tyrosine-protein kinase blk	P51451	chronic salpingitis
Tyrosine-protein kinase btk	Q06187	tropical spastic paraparesis
Tyrosine-protein kinase btk	Q06187	cancer
Tyrosine-protein kinase btk	Q06187	congenital hypogammaglobulinemia
Tyrosine-protein kinase btk	Q06187	spinal cord disease
Tyrosine-protein kinase btk	Q06187	deafness dystonia syndrome
Tyrosine-protein kinase btk	Q06187	macroglobulinemia
Tyrosine-protein kinase csk	P41240	essential hypertension
Tyrosine-protein kinase csk	P41240	cancer
Tyrosine-protein kinase fer	P16591	gamma chain deficiency
Tyrosine-protein kinase fer	P16591	disease of metabolism
Tyrosine-protein kinase fes/fps	P07332	essential hypertension
Tyrosine-protein kinase fgr	P09769	pre-eclampsia
Tyrosine-protein kinase fgr	P09769	bipolar disorder
Tyrosine-protein kinase frk	P42685	gout
Tyrosine-protein kinase frk	P42685	macular degeneration
Tyrosine-protein kinase fyn	P06241	Alzheimer's disease
Tyrosine-protein kinase hck	P08631	cerebrovascular disease
Tyrosine-protein kinase hck	P08631	obesity
Tyrosine-protein kinase hck	P08631	coronary artery disease
Tyrosine-protein kinase hck	P08631	diabetes mellitus
Tyrosine-protein kinase hck	P08631	lung disease
Tyrosine-protein kinase hck	P08631	heart disease
Tyrosine-protein kinase hck	P08631	pain agnosia
Tyrosine-protein kinase hck	P08631	gastrointestinal system disease
Tyrosine-protein kinase hck	P08631	hypertension
Tyrosine-protein kinase hck	P08631	acquired immunodeficiency syndrome
Tyrosine-protein kinase hck	P08631	kidney disease
Tyrosine-protein kinase itk/tsk	Q08881	carcinoma
Tyrosine-protein kinase itk/tsk	Q08881	hepatitis C
